reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,appId
aee0c540-413b-4f55-8470-cc11707763e3,Jacqueline Crighton,https://play-lh.googleusercontent.com/a-/ALV-UjUvG5xpYch9tsWlERvRNXfZoopXTAYvIyuUixOw0Lq9FkGiTT2XzQ,Love it,5,0,,2022-03-28 22:36:14,,,,com.llmobile
f470681b-b17e-4033-9cbd-1a92d29e05a2,Thabang Nkhabu,https://play-lh.googleusercontent.com/a-/ALV-UjW4QddoFMk57yK3t0uh5gPNzH4TB_DjTX4iK8_rFtocQAAwo4i_,I cannot link my MasterCard to my profile please help,1,0,1.0.7,2021-12-09 18:00:51,"Hi Thabang, Thank you for reaching out. Are you still having the same issues? please let us know so we can assist.
",2022-01-31 19:26:41,1.0.7,com.llmobile
6c2f7117-dae1-4bf7-a884-caedded6d3ea,Ralitsa Jabbar,https://play-lh.googleusercontent.com/a-/ALV-UjU1Pf8m1VY0Ck2ckxmngTEJ_958uj7l9nDSlNiHmwrt3qWbSylY0Q,"5 star is nothing, I rate The Leonardo 7* Amazing place for children adults every one, incredible service. What can I say Waw. I personally love it, is absolutely adorable hygiene, no words can ever explain, BUT EXPERIENCE WILL APPROVE WHAT I'M SAYING. WELL DONE LEGACY 👏 ✔",5,1,1.0.7,2021-12-03 13:33:32,Thank you for taking the time to write this review. Your kind words encourage us greatly. Happy shopping!,2022-01-31 19:27:10,1.0.7,com.llmobile
eaa55cc3-7780-4c8b-93aa-1ef470618105,Ashley Gericke,https://play-lh.googleusercontent.com/a-/ALV-UjVDPBO6RKPDYYMwapTbd9_mnG1CyVONDlXoGHqAa5cunVLGkFY,App doesn't work. Get json error when trying to register,1,1,,2021-09-01 20:02:02,,,,com.llmobile
708dd623-8e3e-4f04-8f03-b70f0235c38f,Ash Heyde,https://play-lh.googleusercontent.com/a-/ALV-UjWY8lxZah835dAcLhJPPnuYCywycFZIrlvVcsv_98r_NrHwIa9Z,Great rewards at your fingertips🏆🎉,5,1,1.0.1,2021-08-27 22:49:40,,,1.0.1,com.llmobile
aa4a0e0c-58a7-4818-af3e-a9219f39e9b0,Simone Muller,https://play-lh.googleusercontent.com/a-/ALV-UjXC3cKSpKZYerzpdJeXlFhea2t5PQo97P3he_Du1NoTjZic8c4M,Great experience on the app. The look and feel is simple yet attractive. Very user friendly and easy to navigate. Gives you all the info on the partners and you're able to convert your LR's to Dis-Chem Benefit Points through easy steps.,5,10,1.0.1,2021-08-27 14:50:47,,,1.0.1,com.llmobile
dfeca2a0-011e-4e3e-aa8a-67102343edcd,Thato Moalosi,https://play-lh.googleusercontent.com/a/ACg8ocKu7lxWSrv_179ZPpikIoL2wb3sH3SQq8H3P9J6Tj4VaryQrw=mo,This is a great app ❤ easy to use.,5,1,1.0.1,2021-08-25 16:18:14,,,1.0.1,com.llmobile
c1516e69-196c-4f74-b1a9-54ac86a7ecde,Sandy Monyela,https://play-lh.googleusercontent.com/a-/ALV-UjUxiJoi9gse4XWs4RmwE5PIAyDpbumajhizTMnoOYqVz4SkEpg,"I love the app, was able to check each partners website and can also buy online, the best part is to convert my points to Dis-chem... 😀",5,1,1.0.1,2021-08-24 13:21:43,,,1.0.1,com.llmobile
0399f5b7-b561-4375-bd40-c04de533dc4c,Andrew Ehmke,https://play-lh.googleusercontent.com/a-/ALV-UjWCaMAJwgIts8_0HePOgNGLYUkAPtZTiXqDi8W8oN5PB1tglp9_,"I love the new look app. It's simple, intuitive and is perfect for managing my Legacy Lifestyle account!",5,5,1.0.1,2021-08-23 22:26:04,,,1.0.1,com.llmobile
5fc526e0-e183-466f-967a-229368c48e34,Cristiana Nunes,https://play-lh.googleusercontent.com/a/ACg8ocIdjoVYVIxPvup6onObachiMCDsPF9uqY32DaGRHV2H6gWJJQ=mo,"Very user friendly, love the greenbacks partner",5,1,1.0.1,2021-08-23 20:19:39,,,1.0.1,com.llmobile
c7b5f724-9383-4ded-907b-b652b8b773ad,Michelle Moyle,https://play-lh.googleusercontent.com/a-/ALV-UjX3gwHpATmrK5hN2kTWiZdHpmfxq7CbwMcB_-JKufo5hqJYsVkAvA,"Love the app - slick design 👌 easy to navigate, great dashboard to manage my account 👏",5,1,1.0.1,2021-08-23 20:10:49,,,1.0.1,com.llmobile
1cf01ce4-5463-431d-9288-65d043e082f6,Pascale Prinsloo,https://play-lh.googleusercontent.com/a-/ALV-UjW4lBgCYekSMor_slzThaeJb1Izcmd2KFLokki0hhdbHmOhKGoJWw,Great experience 👍. I was able to convert my Lifestyle Rands into Dis-Chem Benefit Rewards on the go. It was simple to understand and navigate. I could view my transaction history and balances. Overall a great loyalty app experience.,5,8,1.0.1,2021-08-23 20:09:02,,,1.0.1,com.llmobile
ab18da76-5af2-4a79-a478-fb7faf9bd12c,C,https://play-lh.googleusercontent.com/a/ACg8ocLJJa_g7yVByFce1iV6RS0ZLONxy4ixaCmqNjyDGn_h3EtgTg=mo,"Would be great if I could change my birthday, scroll through numbers, or if there was any description on the points program.",3,0,98,2026-01-10 03:28:14,,,98,com.ghost.lgnds
ad5ed0bb-afa9-4ae6-896c-81ac92845f5d,bobby mills,https://play-lh.googleusercontent.com/a/ACg8ocKoI-ocif2loJxpXkvYE4Pk-Bv8Tn8_cN3R55I8U_zQ7RIz3A=mo,app seems to have issues. won't allow me to redeem points,2,0,98,2025-11-14 01:57:33,,,98,com.ghost.lgnds
5289a4bb-dabf-4db5-a007-cd6ea02075e4,OneStopBopShop,https://play-lh.googleusercontent.com/a-/ALV-UjUr-nGEsNXPQfDnJQMzdbDFPeL2HLK1YZY4mmxbXTYRhfLT-1iW,Can't select my birthday because the box refuses to scroll.,2,0,98,2025-11-13 13:54:13,,,98,com.ghost.lgnds
3c3f41d5-2589-4b46-b29a-1a38e22f1e91,Turtles on a plane,https://play-lh.googleusercontent.com/a-/ALV-UjUBLBSfycFkcqjiRJ6P_kKx-c-MqyFdXrTSFMrNTHFcpMdvUMW2,Exceptional,5,0,97,2025-09-19 00:33:14,,,97,com.ghost.lgnds
285b8807-3b65-40f1-9af9-141b89d550e9,Steven Unversaw,https://play-lh.googleusercontent.com/a/ACg8ocKSME7fQkL8qfjNw7zCsyBtq9FGFslDjKPiRBSX_vFFrWl-cA=mo,It’s a little slow,5,0,97,2025-09-15 21:12:55,,,97,com.ghost.lgnds
39e6fa57-fcc4-4b63-b947-aa0a41091050,jerry stogdell,https://play-lh.googleusercontent.com/a-/ALV-UjVXY5YBJQFcRc_LY02U80X6Z9OuoJ_wBdqQzJmvwCZ25z5uA8Qh,"by far the best energy drinks on the planet,orange cream is the best(plus it dont hurt most of the flavors are all my favorite candies) I dont think a resess pb cup would taste good as a energy drink but its a thought for a future flavor..",5,0,95,2025-08-28 00:18:14,,,95,com.ghost.lgnds
d9898e0c-2597-4768-943f-d07a8a948fe9,writer434,https://play-lh.googleusercontent.com/a-/ALV-UjV_Z22-OkUqGCDr48ZtBc4caiX6gmYhCAoh03Cc-p1QdCnHZFaL,Downloaded it after seeing an article saying the app was the only way to get a new item. Only to then be told it requires entering a raffle for a chance on an early release. This felt deceptive. The prices on the app are also more expensive than buying the products in store.,1,1,4.3,2025-07-24 02:50:51,,,4.3,com.ghost.lgnds
d4576df3-3391-4c0e-ac39-bed388cdc64a,Justin Killian,https://play-lh.googleusercontent.com/a-/ALV-UjU2BWyDLyrhgxCc9F20Ftd6Vy6lU-Krb8AQZmKXVsGektPpSZo,only thing I use the app for is their raffles and secure a cans and 90% of the time the app doesn't load these 2 features.,2,1,4.3,2025-07-17 22:35:01,,,4.3,com.ghost.lgnds
9dba3f6f-d4ed-462e-9af3-d7619b57b5e3,Ryan Mcfarland,https://play-lh.googleusercontent.com/a/ACg8ocK534cNhrDjbzUAyq_I447U6JYuQ0kc08LYRdBq8OKtPlqFOg=mo,It's a pretty solid app easy to use.,5,0,4.3,2025-07-03 01:02:41,,,4.3,com.ghost.lgnds
af59544c-dd32-47f3-865f-6dda4b86f9a5,x0p1umx 1984,https://play-lh.googleusercontent.com/a-/ALV-UjUuiYSUxRyoY1Crhrl6kWnYuVectdlOFY59lh44y_UGpy23-ocu2g,app performance is jank and needs work... so bug ridden,1,0,4.3,2025-06-07 04:00:41,,,4.3,com.ghost.lgnds
344a234b-16b2-41b1-9f8f-b95734c91ff2,Star Light,https://play-lh.googleusercontent.com/a/ACg8ocI7VzKOrH3NMnO8FfOsAK8u-ZXea3SIfZieY0eB_nn9X4XQow=mo,"the raffles area of the app is all messed up & has been like that thru multiple app updates for me. after the main raffle page, once i try to enter or select tickets, i CAN NOT scroll down as normal - need to keep trying & each successful scroll (feels like a 5% success rate) only gives me like 1mm progress down the screen. idk why its like this but it has been for months. also didn't properly get the badge for my first in app purchase. had to contact customer service for it lol",2,2,4.3,2025-05-29 04:06:34,,,4.3,com.ghost.lgnds
9aa1fbe5-ecbe-4d44-9cde-362e3edb8985,Cory Miller,https://play-lh.googleusercontent.com/a-/ALV-UjVWPE1NCST-jfhw0Ly178l8gZ8Vp1Yqh24pkCxXqsJASBCNv-dfNA,Can't enter any raffles,2,1,4.3,2025-05-21 22:39:18,,,4.3,com.ghost.lgnds
6c8f8648-379d-4f0d-9d36-9a048a707e5d,D A,https://play-lh.googleusercontent.com/a-/ALV-UjXEL3hJyMg1n-Y2csaNGxUa8R-wP16cu-wlXvpBF0hnHBcSAS8FiA,very glitchy,1,0,4.3,2025-05-21 07:38:54,,,4.3,com.ghost.lgnds
1e0426d3-2f50-416b-8a01-0fbab2c89ae7,Eric Dale,https://play-lh.googleusercontent.com/a/ACg8ocJ4VrFBgtEuULQn2plzQjB0yYRsNsK-p1cYRxIOH-k9nPEXgkNl=mo,"The Ghost Application worked great logged in easy. I've used, Ghost Legend for Several Years Spending Over $1,000. No reason to be rewards member, Time Consuming Zero Rewards thus far, Depending Consumer.",2,0,,2025-03-20 18:32:46,,,,com.ghost.lgnds
d90dfa3b-d403-42f8-a954-b9c3ad2d64b9,Ralph Angel,https://play-lh.googleusercontent.com/a-/ALV-UjUQXcpwVcLqaY475AXKfDwyR51NMpoF5hS8GkK9_gczCRBJvD0M,not enough options,1,0,4.1,2025-03-13 12:09:30,,,4.1,com.ghost.lgnds
28cb174e-6341-404d-8d08-94cfc0047141,Dino Palmer,https://play-lh.googleusercontent.com/a/ACg8ocIw3WsTJq-mlCct9_M2ld-QRWoFDuShNhLYi8aYP6Dt--nT-g=mo,"Great greens supplements taste very good,always improving their supplements. Love their ghost 👻 👽 hydration, lemon 🍋 crush,sonic cherry 🍒 lemonade, sonic ocean, taste great. Kiwi 🥝 strawberry 🍓 isn't so bad at all. Clothing is great,got a new backpack 🎒 and shirt 👕. Will definitely purchase 😀 more in the future.",5,1,,2025-02-27 07:18:45,,,,com.ghost.lgnds
71b1fbe1-29ff-4647-a4ed-93a34cf05d9d,Antonioys Gibson,https://play-lh.googleusercontent.com/a/ACg8ocLGBjkuGdARP5A8NtVfrSVh8m2FNwCVZ5f95pj2-DU_RXzLQ-2B=mo,It gets me going,5,0,2,2025-02-20 01:37:46,,,2,com.ghost.lgnds
8b7f1efc-be70-4f73-81f4-42fbd3d52c08,Sean Martins,https://play-lh.googleusercontent.com/a/ACg8ocKdI_W4wxjb1bKPr0K_xTVb_Mu1p2wM8KJYGUhRJ-VJlCi6Lw=mo,"It doesn't even let me do anything, all it is is some pictures of boys at like a barn or something",1,0,4.1,2025-02-09 23:49:26,,,4.1,com.ghost.lgnds
aacd395d-1a7c-4feb-a04c-6879d2e2f59b,Godslayer333,https://play-lh.googleusercontent.com/a-/ALV-UjWlXgVG9hlygQ6byGkHGq2CSlwpPehwveZnn77fZkkHWyIwEWztnQ,"Get notifications occasionally about a new ""raffle"" I need to go check out, but there is never any raffles there in the raffles tab. Waste my time and annoy me why don't you?",1,0,4.0,2025-02-03 22:33:27,,,4.0,com.ghost.lgnds
f4a6ee50-5647-46a8-bc11-cdfeb141e814,Chris Salemi,https://play-lh.googleusercontent.com/a/ACg8ocIq81EgTL1uz8tT2tZS7cjyL6pszK-ok8_bmPmTydISAZ5oNw=mo,Ruined the app with update. It's not letting me redeem codes for points. Pretty much stealing my codes. I want my points please.,5,2,1.2,2024-12-20 23:44:48,,,1.2,com.ghost.lgnds
c4ab2d49-eece-4ed1-bc2b-8f13f83fb5d5,Randy Schuler,https://play-lh.googleusercontent.com/a/ACg8ocJeFF943FSfKZDPo7ZvNDH94sNvlB7ENR-KVkZUI2qGOF1_cg=mo,"Awesome supplements, great clothing.",5,1,1.2,2024-12-17 02:41:35,,,1.2,com.ghost.lgnds
9dd928c9-2904-4e86-8895-bfa0e9d86103,Benjamin Bastidos,https://play-lh.googleusercontent.com/a/ACg8ocJyAlY4ggtug5UzvG2k1UUHdcnlI5u3_wK5dhEX06oedxhXvw=mo,Problem showing loyalty points,3,0,2,2024-11-19 03:10:42,,,2,com.ghost.lgnds
ec163a1d-45bd-4d17-a66b-b030bdf975f0,Julina Smith,https://play-lh.googleusercontent.com/a/ACg8ocI_1t62KhAXSpETles5XIoYUdObBVl262CoO5Dhl7erDJ-uqPk=mo,Ghost energies I like. 🙂💯,5,0,2,2024-11-15 03:20:30,,,2,com.ghost.lgnds
282c1836-b693-4930-a767-837c0bded23a,Valeria Sanguino,https://play-lh.googleusercontent.com/a/ACg8ocKyDi9-I_eBLGp-yrTlSAhNajMzjwsEKQasjgPtpUSHlIOtcQ=mo,Happy to see that Ghost finally brought back the Vegan Coconut ice cream flavor back in stock!,5,0,2,2024-10-03 00:46:37,,,2,com.ghost.lgnds
2697f536-5d8c-4020-87b2-7f98e406d4f8,Stephen Boucher,https://play-lh.googleusercontent.com/a-/ALV-UjVX5JOqvR-X9o0pNv6OTsQdlrxfgPE-LbF8janftCQwVCvHRR4,Definitely one of my Top favorite brands for supplements. The app works wonderfully. I haven't had any issues whatsoever.,5,2,2,2024-10-02 00:10:16,,,2,com.ghost.lgnds
6f1ef1de-f4ad-49e8-99b2-dbc920be6217,Jon Earl,https://play-lh.googleusercontent.com/a-/ALV-UjUcq_tcnPy4734HDtAMVW-6x0zeKZ6Sa0Dldtv-UrghVCdwckGB,great brand and great products.,5,0,2,2024-10-01 23:35:44,,,2,com.ghost.lgnds
9005ce81-e559-4d4e-8f84-089b2a46a0a9,Sam,https://play-lh.googleusercontent.com/a-/ALV-UjVxNP4KpNPZZrZjjJ5TV_V8ig3mK3QAvxmCT_IZpJV4BtU_0JoWXg,has some bugs when backing out to a previous menu. but overall feel and speed is good!,4,2,2,2024-09-28 19:11:53,,,2,com.ghost.lgnds
ebe9169a-c47f-4c6e-9c47-01d9fd2bfd1c,Chase Mayhem,https://play-lh.googleusercontent.com/a-/ALV-UjViZb_uraJY9h5eOXhErB3UEZROYArOShDs6ccQS26nSOkbxzWQFw,"I love this company. I started buying their energy drinks when they first started hitting shelves at my convenience store. The flavors are so good & have a wide variety. More recently, I started buying their hydration powders for my water since I deliver mail in all weather & need to stay hydrated. They taste great, but I am hoping they add more variety to those flavors soon. I can't drink the energy drinks anymore, so these are my new go to drink mixes.",5,0,2,2024-09-27 03:19:16,,,2,com.ghost.lgnds
dae8b570-50d4-4d2b-9808-442d4b217b84,Aaron Ward,https://play-lh.googleusercontent.com/a-/ALV-UjVfOPJjnfhD1fZ2EjkNGjfQsnaI7uXut1IrZHYtxUdVluQP0Lfxlg,App works great. Just don't understand why standard Ghost energy drinks aren't included on the app.,4,1,2,2024-09-19 08:22:38,,,2,com.ghost.lgnds
60413722-b78e-4074-8c75-2232dc36b0b8,Amanda Novak,https://play-lh.googleusercontent.com/a/ACg8ocKFfrKUU9qtYui5MR3zR0sHZrh3_3e4rEqzEC352ZHN8dWEBA=mo,Absolutely love the products! And the flavors are amazing!!,5,0,2,2024-09-19 05:16:54,,,2,com.ghost.lgnds
f0bd640e-6ad0-4fa9-8e93-b80f93352860,Johnathan Rodriguez,https://play-lh.googleusercontent.com/a-/ALV-UjXgDVj1asB46Y0RXAVnIEFa6U3zkDW0bNqVh5Wg4MVsD1roYOHR,Great app!,5,0,2,2024-09-19 04:54:20,,,2,com.ghost.lgnds
1db6a815-0544-43e0-8698-78ed3517bf58,Chavez,https://play-lh.googleusercontent.com/a/ACg8ocKAKNqG4VEgrrOSwip3WgU9LNor54EFDpKb4cITVU-mEXTw35c=mo,"Good products , cheap ingredients and shipping price is awful",3,0,2,2024-09-09 22:36:02,,,2,com.ghost.lgnds
1ea04c75-1702-4316-816e-682f58505c8b,Bob C,https://play-lh.googleusercontent.com/a-/ALV-UjXh-yuAho26C2G2TSOh2PadY-hGT71rkCfQtwW6HUG2nD3eao5w,so far so good,5,0,2,2024-09-03 21:45:37,,,2,com.ghost.lgnds
d6180f7a-532c-4817-af28-634ac3348cb5,Jordan Caesar,https://play-lh.googleusercontent.com/a/ACg8ocLg5FuIEBHcZZ_kDnys9Ilo1YFVF_xOEtcQVHa-HfzXVOOttn8=mo,There's so much wrong. It's not letting me update my birthday. It's also not showing me my loyalty points.,2,0,2,2024-08-25 03:51:20,,,2,com.ghost.lgnds
632d8975-d6ae-4063-ab2c-f36b666dc113,J P,https://play-lh.googleusercontent.com/a/ACg8ocLYbnekBTEgoJOaOsUddiBxy0kfUqaszVq5tiPmKSg5yND7pPA=mo,Joined to redeem the points codes I had saved up. They were added fine. A week later everything is gone and I have no points. These supplements are way too expensive to be dealing with a shoddy rewards system and app. Going back to cheaper protein.,1,0,2,2024-08-16 01:54:33,,,2,com.ghost.lgnds
d1ad40fa-7f81-4177-8030-143db0ecf11c,Justin Brown,https://play-lh.googleusercontent.com/a-/ALV-UjUJUiJ2iuBrMhTssyxpOSjCP7DL1KAEGY_fraCvY1prlY5bhECUpA,"They updated the app and it looks cleaner, but less functional. I also seem to have lost progress to the silver tier. Went from needing about 5k points to suddenly needing 12.5k. No way to see progress on loyalty or history of code entry like you used to. Not sure what this update was supposed to achieve exactly.",2,1,2,2024-08-10 04:39:07,,,2,com.ghost.lgnds
99493857-766e-4d8d-ae48-ed17baf4c55f,Beth S,https://play-lh.googleusercontent.com/a-/ALV-UjVhTb7i7Eml9mKJ8nDkuk-ZrCibOGx2iwCt37JozJhBWDMQj6Q9Xw,App updated and I lost 3000+ points.,1,1,2,2024-08-09 19:29:15,,,2,com.ghost.lgnds
33034a9d-7e41-4c1e-b29d-8e60a2410072,Anthony,https://play-lh.googleusercontent.com/a-/ALV-UjXB7lp1SF33wXauodWzkv62ZqnB2vNQA2MeP4_lrmO8RNNtL5kG,It's telling me update required but there is no update in the play store.,1,6,1.5.16,2024-08-07 07:13:30,,,1.5.16,com.ghost.lgnds
3107adf7-ee0f-4cdd-897f-c49e0795e6ee,Kay V,https://play-lh.googleusercontent.com/a/ACg8ocKUgmOB5ng_8XycB4b7-Zbokse985581u-q3Lcg-duSH4p4Nw=mo,I find it funny that a company with so much money has NEVER had a working app. The app does NOT work. Even your website SUCKS!! You can't scroll left to right (even though you should be able to).....it seems they don't care about their customers! Look at the reviews 😬😬😬,1,3,1.5.16,2024-08-02 18:26:35,,,1.5.16,com.ghost.lgnds
d16f52de-1b42-4f55-a1c9-b4c55a47957b,Bambi,https://play-lh.googleusercontent.com/a-/ALV-UjWHb800XmnPBOHeC0GGZFW_cAbGAytlrUfToBbDnhA-_i08I770Nw,"11,000+ loyalty points disappeared when I got your app. Beyond upset is an understatement. That's a lot of money these days. I have been in contact with your customer service team once(!)after reaching out multiple times over wk. They've since dropped coms& have yet to put in any kind of resolution. I have proof of my points. The only a ghost product person is because of Sydney Cummings and not being able to use my points to put to that is unacceptable. Had NO problems on web before now screwed.",1,7,1.5.15,2024-05-19 21:54:31,,,1.5.15,com.ghost.lgnds
ca6f8a1a-bf4c-4f77-80ba-37a643e8c5bf,carrie eckermann,https://play-lh.googleusercontent.com/a-/ALV-UjU_lNLiqY5gpbc8eznbY_IC4-3L0hatfYcki4HryATgnEB24zeP,"i saw that there was a loyalty badge for making a purchase online so that was my motive. Easy to download. It was clear i couldn't sign in with my web account. **unclear if i could use the same account to 'sign up' and link the intended purchase to my already arduous journey of acquiring points. I would leave more details of my frustrating journey, but I can only use so many words to say...theres a lot of room for improvement.",2,4,1.5.12,2024-04-18 21:33:32,,,1.5.12,com.ghost.lgnds
2d89eae4-90d6-4ff8-9be2-97ed4813080a,Ken Maloney,https://play-lh.googleusercontent.com/a-/ALV-UjUU8r-Z9a6XLfTHl3Rzz5jwuMpLDzA_LqZ5FkAlATxCLEwjJ6tQQA,"App doesn't work. I've deleted and reinstalled. I've tried clearing the cache. Every time I open the app it tells me there's an issue. I love the product and will continue to order, but apparently this app doesn't wanna work on my OnePlus 12 on Android 14. I've even tried to submit a bug report through the app and it wouldn't allow me to do it. Gave me the same error, thus why I'm giving it a bad review at this time.",1,2,1.5.11,2024-02-17 05:48:15,,,1.5.11,com.ghost.lgnds
93891fdf-dfd7-4b74-808d-6f123b346c04,Lee Lamp,https://play-lh.googleusercontent.com/a-/ALV-UjXpenw2difMXinMiu9wtHpsRRaT7agTLTVvTdS6LCgRdM5dOlkD6A,"It's ok, needs some work",3,0,1.5.11,2024-01-16 03:33:51,,,1.5.11,com.ghost.lgnds
09036997-7735-44d7-9157-1a47b0be84e8,Kathy Hovencamp,https://play-lh.googleusercontent.com/a/ACg8ocL3nWL_CGZaSZZV_oi8YZJww_55kXdBv419Nlhgbu39Tu-uvKY=mo,Can't redeem any codes. It's been Uninstalled. Updated. Etc. Pointless,1,0,1.5.11,2024-01-08 00:08:37,,,1.5.11,com.ghost.lgnds
184aa791-5696-4414-90ec-ecba2f52b0cb,Ben Miller,https://play-lh.googleusercontent.com/a-/ALV-UjWpcmnmBIVTG-sFYzDh0pdh-UW86MTTx_Mn98b-PgzqZ0wrrucVcg,It doesn't work. Consistently get same error message every time I try to log in.,1,0,1.5.11,2023-12-14 17:54:27,,,1.5.11,com.ghost.lgnds
07eb4554-1bd8-4213-810d-3f186a9ad596,Monte Walker,https://play-lh.googleusercontent.com/a-/ALV-UjVkMeKFOFeiPj-vaQvl9AEXUoUCW7UkjHmTIH5ABiggR4YKkcx3,Would be a lot better if I could make an account 'default Firebase app does not exist'.,1,0,1.5.11,2023-12-12 04:03:24,,,1.5.11,com.ghost.lgnds
37623469-aaa9-465a-91d4-5a9aaf1df3cd,Ethan Shjandemaar,https://play-lh.googleusercontent.com/a-/ALV-UjUUcIhXz0vzitI_giA6PNO8YLS9pRklDAAf1aUHVg1k64ebhdG3,Can't even make an account,1,0,1.5.11,2023-12-09 21:59:44,,,1.5.11,com.ghost.lgnds
56d21b87-68c9-421e-b631-b92fd10a7c89,Jeremy McNiel,https://play-lh.googleusercontent.com/a-/ALV-UjWJVZGx83B-tAa1fK-usmmC_dXmrywnpgnVNNNDVv8v51J-SUuCGQ,Logins are not sync'd from web to app? That is just basic account management that should be in place.,1,0,1.5.9,2023-11-26 23:10:00,,,1.5.9,com.ghost.lgnds
87f38b46-0f2e-48e1-8497-f975a627ef79,Shadoe Forrest,https://play-lh.googleusercontent.com/a/ACg8ocJAqYfx7xiIpqfNindDDkzZFneVO9km0vvgEunaLVIneQ7dt7o=mo,"All of my loyalty points are just gone cause of an update. Not starting over, instead, just deleting this app",1,0,1.5.7,2023-10-04 15:12:29,,,1.5.7,com.ghost.lgnds
4bce3f18-a3d3-4645-a7ab-992c0f0b1b3f,Shadowheartswes Spikewes,https://play-lh.googleusercontent.com/a/ACg8ocKVz6CDM4Djnrcx0p1zx3Kt5ODT1YpD3OLTOveh6WItoipTDQ=mo,Just wish you could also order cand ghost not just powder but other then that love it and gotten so many people hooked,4,0,1.5.7,2023-10-02 06:07:21,,,1.5.7,com.ghost.lgnds
190e274c-6d79-4384-90d2-47c00fcc1a7d,A A,https://play-lh.googleusercontent.com/a/ACg8ocI1WjwCQTYZAzuXPWvttTOZ_8CyRzSu7Jxly8lbiD_TpzpaCQ=mo,Will not let me sign in. Says to verify email address but there is nothing to click. If i type the wrong password it switches to incorrect password. I went to the browser and signed in just fine but the app is stuck on verify email. I have nothing in my email and i went waaaay back to when i started my account,1,0,1.5.7,2023-09-21 04:32:10,,,1.5.7,com.ghost.lgnds
5974bbbf-7395-40ba-8f4f-07aff5b937b2,brandon wilt,https://play-lh.googleusercontent.com/a-/ALV-UjVU2xEw2JGZtmDzoq0DquwrNpjgDc7gpmFATRrK73VKiAIYIiU,Not sure what happened with the update but the app does not show orders nor can I redeem any codes,2,0,1.5.7,2023-09-12 23:19:42,,,1.5.7,com.ghost.lgnds
889ef8e4-ca38-4f16-81a7-4a8bae849a9a,Tyler Victory,https://play-lh.googleusercontent.com/a-/ALV-UjVvZpupi8ctpM2jDIc9qega0S_VyDR7VUpHdkuhmmi_fhSXok5TEA,"I've wanted to get this app for a while, but I created my account using Facebook sign in on the website. They seem to be excluding anyone who used that from using their app, very disappointing.",1,0,,2023-09-08 22:35:47,,,,com.ghost.lgnds
a1d1f1a5-8066-4ca0-bbcb-20490d8ccd9b,Joe,https://play-lh.googleusercontent.com/a-/ALV-UjXANKs0bM-0tHIypoR3mFQMPFvJkjOt3n8pG6faGZYyir8vDP9j,"This app doesn't have up to date news or recent orders. I've cleared cache +force stopped, logged out + back in and reinstalled but that information still isn't populating.",1,0,1.5.7,2023-09-03 01:54:14,,,1.5.7,com.ghost.lgnds
be6dc118-c143-4aec-a65f-9c3aa94f880a,E C,https://play-lh.googleusercontent.com/a/ACg8ocK9Gw3HJrGZM0FAKJncuPJ3S2MJnbk-AQa228V9qVxQVF72B8my=mo,"Needs a lot of work, can't buy energy drinks though the app?",1,0,1.5.7,2023-08-18 21:10:34,,,1.5.7,com.ghost.lgnds
3bd39fb0-f098-4c04-99cd-4573bc02fc89,Ryan Pomeroy,https://play-lh.googleusercontent.com/a-/ALV-UjW1OcEQrbhFhoZv1N0CAa3bVE8Jb3bV_NNuX0Q4veOzja0Ibowl,None of the give aways or raffles ever show up on the app even though I get texts about them continuously,1,0,1.5.7,2023-08-18 20:51:00,,,1.5.7,com.ghost.lgnds
529180a3-c6a0-4428-b41e-cecfebd392ea,Michael,https://play-lh.googleusercontent.com/a/ACg8ocKk2xSMht1XRTLg0MpxCl7sCHihR-0NakykRTdYiCvwt9nO6w=mo,The app started off great was nice to use the reward points ts recieve new products and Information right from the brand itself...however they seemed to have scaled back the app can't find all the typical products I found in the past and makes it hard to use reward points and they even dropped the amount of points each code gives you went from being a useful app to 1 I may just delete and access on the internet browsers.,2,5,1.5.7,2023-08-14 23:03:02,,,1.5.7,com.ghost.lgnds
9e65e8be-7b38-427c-b72c-055d537e00a9,CivicBattlefield Gaming,https://play-lh.googleusercontent.com/a-/ALV-UjVNDHWuNaPCsD9khpnLGeWKySE9wzbyViH9X_DxvXGzOAc8msU,I love it,5,0,1.5.7,2023-07-11 12:32:15,,,1.5.7,com.ghost.lgnds
9a02ecec-5388-479b-bdc5-4e32506426f8,Dawn Forcier,https://play-lh.googleusercontent.com/a-/ALV-UjVjXEVWFLoST97K0AbH_irGYg_hGXnjK1niWU5FCXBZLWxt8-NrTg,What happen to the new flavor? Starting 5-10-23 we could get a can through the app and only pay s/h. I downloaded the app and there is nothing!,1,2,1.5.7,2023-05-11 06:01:24,"Hey legend, the promotion for GHOST Energy was a raffle & limited time offer to secure a can - You can still snag a can of BUBBLICIOUS Cotton Candy at Kroger & GNC Retailers on June 1st!",2023-05-16 02:42:14,1.5.7,com.ghost.lgnds
