reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app_id,app_title
3bc2ed4e-9554-4f0e-8ef5-9486ddc1706a,Mayur Rushi,https://play-lh.googleusercontent.com/a/ACg8ocJ2DtN2ZyUO2NwTjPWu6Vs3kXLzGdNStVtOPGjkziqFiJrDz74=mo,"Something went wrong with the app post cloud migration, It's not fetching the data, asking for update and wen clicked on update shows nothing to update, I might have lost history, even doesn't show the images of workouts... Edit - Above issue has been resolved immidietly by customer support.. Appreciate...",5,0,1.5.3,2026-02-16 19:48:59,"Hi Mayur Rushi, sorry for the bad experience. We'd like to learn more about the specific situation so that we can help you solve the problem effectively. If you don't mind sending us a video recording about the issue, it would be greatly appreciated. Please feel free to email us via ""Me -> Feedback"" in the app. Thanks a lot!❤️",2026-02-12 13:48:49,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
ca0d1dbf-ca96-4e82-b114-f7345102f185,Lowrie,https://play-lh.googleusercontent.com/a/ACg8ocJocpONUzkiTb1e252PBT3ZgmWBlwuaBq44cJwrQdT6AoMyaqM=mo,great seems to work,5,0,1.5.3,2026-02-16 19:23:15,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
6f841d89-6dec-4213-926b-d9cda72f7b3f,Muhammad Rashid Janjua,https://play-lh.googleusercontent.com/a/ACg8ocK7c9XXPKzDr7a-a1wT97tZYN7cfXAnyRWIUqrF3JskP27iqQ=mo,Good very useful app,5,0,1.5.3,2026-02-16 18:44:47,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
c3462f07-a17b-446c-883a-fc057596bcb9,Daniel Springham,https://play-lh.googleusercontent.com/a-/ALV-UjU3Iv3X0rhZIE8lPwEORPpnsI840Aqo-OIyLRxxqdbsK3GQ9w4,Best gym buddy app I've ever used! Simple to access and provides me with a vast library of exercises and workout routines for motivation and focus. Also helps me with my form with the little tutorial videos. Really impressed!,5,0,1.5.5,2026-02-16 11:18:28,,,1.5.5,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
7d32a7ac-2ca1-4722-9dfc-49530071c83f,Anthony Fazah,https://play-lh.googleusercontent.com/a-/ALV-UjUwBthssuGbdw8VmBl03DYjozCAR_qG22zJ6POWw4gquyYOLtU,👍,5,0,1.5.3,2026-02-16 10:41:09,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
dc32c8e7-e1f0-43d9-854f-926c3d049ac0,Charef eddine Daghour,https://play-lh.googleusercontent.com/a-/ALV-UjVZWOSxd0tkI61gfMStDd22MT9M-IUyCLdxK2iu_7oM-iATex8j,Amazing,5,0,1.5.3,2026-02-16 09:42:58,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
577d8fa6-a407-460a-9ceb-65cded0d5686,Aadarsh Nema,https://play-lh.googleusercontent.com/a-/ALV-UjUZRscTHo78tec52qdcy5b7ru49iGLmDVlDeegi2woVUqqQXqJG,"Great App, need some features like cross platform sync, dark mode, and costom exercise routine making feature. Anyway very good app, highly recommended.",5,0,1.5.3,2026-02-16 09:18:21,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
e780dda9-5c35-49e2-9455-8a2c2b2e6e59,Anil Babu,https://play-lh.googleusercontent.com/a/ACg8ocIctKeeQ25-NQEiAtNfCPVtILgBkAx63QK9gNxz4XUttkRhhpU=mo,good,5,0,1.5.3,2026-02-16 04:51:45,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
295b2ec7-9a3a-4f66-af7b-5b16f725197e,Rajat Das,https://play-lh.googleusercontent.com/a-/ALV-UjVaCuV5d-FmOf7uG6KvjWmskPrq2qDG1ujwno8nepa4rAziFJlK,So far 1st day just cheking,5,0,1.5.3,2026-02-16 01:08:32,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
b54515a9-66d2-431c-9daa-d0112bc3326e,Abdelrahman Nayel,https://play-lh.googleusercontent.com/a/ACg8ocKO5nyYIZdfoHqhn7xeva65ohPBd9hBo-K5mgK9iGZm01iKLA=mo,perfect app,5,0,1.5.3,2026-02-15 20:02:54,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
e05b8475-2a08-4488-87cd-141f9376bed5,Shiva aathithya,https://play-lh.googleusercontent.com/a-/ALV-UjVGNJeAJUJtPREuq0Oxj2bLbe5p7WyGHoHo0VMCNfGkCft7lU4,good,5,0,1.5.3,2026-02-15 19:40:59,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
2c0736b5-3199-4d0e-8969-b98247a3aeb2,Jeet Sa,https://play-lh.googleusercontent.com/a-/ALV-UjWDO5Y64CrxYtS6OnGou0_UwelBk8XCNfRNEEnscitT0qMVjp_Yeg,useful,5,0,1.5.3,2026-02-15 18:04:56,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
dd87677a-bc5f-40a6-bd0d-81aa9173fc3b,Surender Verma,https://play-lh.googleusercontent.com/a-/ALV-UjXd9NCz9__HP2TouP8EYqGJfq5WRszjW8_RBADhJVINkXM26NJ_kg,This app is good for exercise. But please either add health connect sync or Google fit sync back,5,0,1.5.5,2026-02-15 16:41:09,,,1.5.5,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
98044737-87c8-4f47-be94-bae0239f604a,Kibrom Tekle,https://play-lh.googleusercontent.com/a/ACg8ocJeXOrTTSFBxjxu7xzSEkS1iVLiJWs3lltNIgndJz7TqYYQjw=mo,is good app,5,0,1.5.3,2026-02-15 14:58:34,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
6c3bff6a-ab7f-4f2f-8245-d8cf87ac7fba,Sahar,https://play-lh.googleusercontent.com/a-/ALV-UjW_bkcQnkHxdIW7wsAqWZd8_S6tbJUz9SL0Ii37Pl43qi0mxDUU,👌🏻,3,0,1.5.0,2026-02-15 12:56:58,,,1.5.0,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
683c3541-1dc3-45c7-81b8-0c89d776e09f,Holly,https://play-lh.googleusercontent.com/a-/ALV-UjXY-LVnmS0hlHq6HdAayNAYnEutzL3k29DMXVxi0reh4hM6GQJ9,the ads are unbearable,1,0,1.5.3,2026-02-15 10:49:38,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
0c2ee13e-803d-4fb9-9c80-1bf3153b387e,Peter,https://play-lh.googleusercontent.com/a/ACg8ocKh1M0N176UkLLv2hsoO36gZoQKSEihonO0-Z0_1nPn2Tj3_w=mo,awesome,5,0,1.5.3,2026-02-14 23:05:22,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
c750525c-a864-4316-9534-341a0e6bb34b,Ndala Mukanda,https://play-lh.googleusercontent.com/a-/ALV-UjUF9yWSWV_PfkSJO6KjyCC-idhfjDwpGDydbhiPltYJ9W-7sI-_JQ,finding it really great,5,0,1.5.3,2026-02-14 19:57:46,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
f7a358b8-498a-43cc-b4d7-05ac6d8f7beb,Karthika,https://play-lh.googleusercontent.com/a-/ALV-UjUf9kaUhN6FdWurnUP8UbQpXB0ZRJYlRSGj1RmLYtWwDX7i605f,good,5,0,1.5.3,2026-02-14 15:34:53,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
86491d38-d960-4129-9545-a7016663caf9,Nutritorius,https://play-lh.googleusercontent.com/a-/ALV-UjUjohMBr8aSHZnhs2LqOjaZakkCK7GA0yf16UZjy4Bv9OXzPCI,the remove ads purchase gets removed for two times now,1,0,,2026-02-13 23:45:54,,,,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
6e47ff87-fe52-4fd3-bdc1-0f8bf7ea4cf1,Matthias Hauser,https://play-lh.googleusercontent.com/a/ACg8ocJ8UAwQ9Zbrl7Zc8m2l49cTw6Ga9-e1BXsPgK9ty9Ai2whe5w=mo,it removed my purchase two times,2,0,1.5.5,2026-02-13 23:41:10,,,1.5.5,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
eaf989e6-9c0d-4140-8aab-233da1f1ca30,the pahadi,https://play-lh.googleusercontent.com/a-/ALV-UjUaRY0JyVmFXz0szE71sOtsWiaDnJqB_lW2l7zmw9_kvjd_11VL,amazing app,5,0,1.5.3,2026-02-13 23:37:20,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
39f3a43e-5448-4748-b0cf-9df61fd2cdb9,siphelele Bongumusa,https://play-lh.googleusercontent.com/a/ACg8ocKhGRBko-mfOsxYLwBxZROSvqUbd4mvdxq_HmWhIj8H8GoI=mo,"easy to use, and you can see how much you take for your daily exercises",5,0,1.5.3,2026-02-13 22:02:55,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
bb5d2d26-80cc-43e2-a483-c0cbef98d0c8,S12 - 4A Llacuna Christian,https://play-lh.googleusercontent.com/a-/ALV-UjUnfzjISaZXS9MtuLHCr_U-6XdKB6J5JUjDB_pql3yuX9BaMNnN,good,5,0,1.5.3,2026-02-13 21:15:35,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
7783e15f-25af-4d42-a4b2-9d8974fac81d,Godfrey Molekwa,https://play-lh.googleusercontent.com/a-/ALV-UjXffyAi8mqqwf55ZGcEb5qelWI2g5S7l5DYC5LQuUvWZil5Q6w8,"this is really made for all us, user friendly and simple to understand. you should try it.",5,0,1.5.3,2026-02-13 17:27:23,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
edcd6a11-7722-4b63-ac74-4cab607f34e6,Tausif Raja,https://play-lh.googleusercontent.com/a-/ALV-UjV0Y93zmR6y3braR91xFY1pI7xLa_z1LSzqu1rqITQWkZfwB90,very good app,5,0,1.5.5,2026-02-13 16:38:04,,,1.5.5,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
d5d6dda7-02e5-433b-99ed-98c01ece3dac,Owen Natthew,https://play-lh.googleusercontent.com/a/ACg8ocL6NqYNlsPk8boEngunX6BulOJja4MhN-7Es4jud9jDsL35Cg=mo,great,5,0,1.5.3,2026-02-13 15:43:34,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
68103036-277f-4853-bcf5-a7a7f8d434e1,Levi Kuhne,https://play-lh.googleusercontent.com/a/ACg8ocKvT0iAjA3QzOGzlNY6FGDiegnrm3KSLWtIAPdeB2h5qOidmA=mo,insane,5,0,1.5.3,2026-02-13 15:33:12,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
1617f13d-99c5-401b-bd40-6c2c43823003,shahbaz khan,https://play-lh.googleusercontent.com/a/ACg8ocJUiH1MI1qmeuf-f4URG_C7TwEu21pLSPSHGTfZePDiwORiaw=mo,user experience and functionality is too good. thumbs up,5,0,1.5.3,2026-02-13 15:23:34,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
39a99841-7bd6-41b1-9deb-22ffbcd29cdd,Aayush Choudhary,https://play-lh.googleusercontent.com/a/ACg8ocLJf5vNXcxJrE42PNQ2cRl2myb23O_4c4nS2JUzaUOWVvEe8g=mo,very nice app of fitness,5,0,1.5.3,2026-02-13 14:38:49,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
09eca72b-534a-48ad-890f-66fe34d8575d,Abdullah Baloch,https://play-lh.googleusercontent.com/a/ACg8ocIjBiID7X74Ou7aGSGUn3FKLYzEHPaTz12Wyk0BVEN36pqSrg=mo,best app for bodybuilding,5,0,1.5.3,2026-02-13 13:58:54,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
3b1c0e6b-ad3b-481a-9070-309ecbbd14b8,aaryan Surya,https://play-lh.googleusercontent.com/a-/ALV-UjXgnV2DXTNxBuanXKelfUHMhBdsAUgsOmyskhKpDoALpHr109Cp,"Good App, I like it",5,0,1.5.3,2026-02-13 12:39:34,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
936047b7-604f-4f65-88cb-e23c94c4edcf,Siddharth Choudhary,https://play-lh.googleusercontent.com/a-/ALV-UjVrZDmn9aY2bqqnWylEs8ifpF6fKSCEyL_GdhkBsSWreUckDk8,good,5,0,1.5.3,2026-02-13 10:54:06,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
7f23a68f-65e7-45d8-8289-852726500f6b,Shekhar Mehra,https://play-lh.googleusercontent.com/a-/ALV-UjW8tmjUtOQtW3Dfc7jv3uUAaF4PXr8SKmJSnjOxROvuJNeHonSSPQ,good,5,0,1.5.3,2026-02-13 06:56:28,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
0eb07390-0f36-4785-aedf-21f6bc5b728b,Rob Kowal,https://play-lh.googleusercontent.com/a/ACg8ocLV4eT6-q8SMtU3Ygljyk5kN6uEfzjOkZ5RKPkSUUQD2pDAVg=mo,awesome app. Definitely make me feel stronger,5,0,1.5.3,2026-02-13 04:30:10,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
c3f8ea18-c511-4632-b003-b4d753c3aa90,kelvin muiruri,https://play-lh.googleusercontent.com/a/ACg8ocIOy-HZYFrK9KpQDqa7vDLvid3RlcvbIa2ZET8GIpF2XoRAYgQ=mo,Absolutely incredible.👍,5,0,1.5.3,2026-02-13 04:03:12,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
0a51389b-f1e1-4740-8c7a-4172438be764,RUDRAKSH KUMAR TIWARI,https://play-lh.googleusercontent.com/a/ACg8ocJqY0HuSvDsOQKWgWZby7u7XV0-Iry_pLX1D2qKr7WQjWFGQw=mo,good,5,0,1.5.3,2026-02-12 20:54:05,,,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
63e091f7-d751-439d-b31d-e509e42b1237,Premvati Shyam,https://play-lh.googleusercontent.com/a/ACg8ocIaUe8N1r3qEn0UgVGnhquBWYesrYWEIpXq3CqR52ANa5wJmQ=mo,very good app,3,0,1.5.3,2026-02-12 20:42:24,"Hello Premvati Shyam, thanks for your feedback! We’re committed to making our app better for you. If you’re satisfied, would you mind taking a moment to rate us 5 stars? It would really inspire us to keep improving. Have a great day! 🌹",2026-02-13 13:55:31,1.5.3,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
45af83fe-5f36-4713-950c-9a9fb019c86e,Lebe Makhoba,https://play-lh.googleusercontent.com/a/ACg8ocL3WRNlv4M9y2xjzy9mReNNKVYMFPBlIvPhEIPjaoMGPley=mo,"simply the best app i have ever used, it motivate, guide and train me. I am more than happy with this app. 🕺🏾💃🏾",5,0,1.5.5,2026-02-12 20:19:12,,,1.5.5,gymworkout.gym.gymlog.gymtrainer,Gym Workout Tracker: Gym Log
